slate_id,position,stock_code
S01715,6,22775
S01715,7,84879
S01715,8,23027
S01715,9,22993
S01715,10,20725
S01716,1,22556
S01716,2,22620
S01716,3,21791
S01716,4,22601
S01716,5,22629
S01716,6,22551
S01716,7,22560
S01716,8,84879
S01716,9,21591
S01716,10,22652
S01717,1,20725
S01717,2,84596E
S01717,3,22993
S01717,4,22294
S01717,5,22178
S01717,6,22858
S01717,7,22147
S01717,8,21034
S01717,9,84836
S01717,10,21166
S01719,1,21864
S01719,2,85152
S01719,3,21158
S01719,4,85123A
S01719,5,22554
S01719,6,21169
S01719,7,21908
S01719,8,21867
S01719,9,21166
S01719,10,21904
S01720,1,23171
S01720,2,22865
S01720,3,23175
S01720,4,23247
S01720,5,22666
S01720,6,85123A
S01720,7,23170
S01720,8,22726
S01720,9,22114
S01720,10,21908
S01721,1,22332
S01721,2,85099B
S01721,3,84931A
S01721,4,84375
S01721,5,23192
S01721,6,21221
S01721,7,22553
S01721,8,21243
S01721,9,23207
S01721,10,21121
S01722,1,22469
S01722,2,21232
S01722,3,20725
S01722,4,20971
S01722,5,22620
S01722,6,21210
S01722,7,22384
S01722,8,22528
S01722,9,22561
S01722,10,21889
S01723,1,85123A
S01723,2,22699
S01723,3,22457
S01723,4,84879
S01723,5,21314
S01723,6,85150
S01723,7,82494L
S01723,8,22666
S01723,9,22801
S01723,10,22090
S01724,1,22384
S01724,2,22383
S01724,3,20725
S01724,4,22382
S01724,5,20728
S01724,6,21210
S01724,7,84378
S01724,8,22469
S01724,9,21080
S01724,10,21232
S01725,1,85123A
S01725,2,22810
S01725,3,23247
S01725,4,82494L
S01725,5,23318
S01725,6,84347
S01725,7,22666
S01725,8,90119
S01725,9,22865
S01725,10,22470
S01726,1,85123A
S01726,2,22697
S01726,3,22666
S01726,4,22470
S01726,5,22271
S01726,6,22113
S01726,7,22457
S01726,8,22745
S01726,9,22960
S01726,10,21481
S01727,1,85123A
S01727,2,82482
S01727,3,22666
S01727,4,22147
S01727,5,22457
S01727,6,21166
S01727,7,22697
S01727,8,21136
S01727,9,21155
S01727,10,23177
S01728,1,22386
S01728,2,21175
S01728,3,20725
S01728,4,22411
S01728,5,85123A
S01728,6,21929
S01728,7,22383
S01728,8,82583
S01728,9,22382
S01728,10,20727
S01729,1,22470
S01729,2,82482
S01729,3,22086
S01729,4,85123A
S01729,5,22589
S01729,6,22766
S01729,7,22798
S01729,8,22699
S01729,9,22173
S01729,10,22666
S01730,1,22383
S01730,2,22865
S01730,3,20725
S01730,4,20728
S01730,5,22382
S01730,6,20726
S01730,7,22150
S01730,8,22553
S01730,9,85099B
S01730,10,22866
S01731,1,85123A
S01731,2,22666
S01731,3,21155
S01731,4,21156
S01731,5,85099B
S01731,6,20914
S01731,7,20725
S01731,8,22147
S01731,9,22964
S01731,10,22969
S01732,1,22961
S01732,2,20725
S01732,3,85099B
S01732,4,22383
S01732,5,84378
S01732,6,22384
S01732,7,20727
S01732,8,22469
S01732,9,22969
S01732,10,22966
S01733,1,21179
S01733,2,22287
S01733,3,23301
S01733,4,21175
S01733,5,85183A
S01733,6,21158
S01733,7,20728
S01733,8,21165
S01733,9,22402
S01733,10,21932
S01734,1,85123A
S01734,2,22090
S01734,3,82482
S01734,4,22519
S01734,5,21380
S01734,6,22273
S01734,7,21912
S01734,8,22666
S01734,9,22175
S01734,10,22556
S01735,1,23295
S01735,2,21915
S01735,3,23076
S01735,4,22197
S01735,5,84378
S01735,6,85049A
S01735,7,23198
S01735,8,22993
S01735,9,22907
S01735,10,21232
S01736,1,85123A
S01736,2,22112
S01736,3,22720
S01736,4,22111
S01736,5,22470
S01736,6,21755
S01736,7,21733
S01736,8,21484
S01736,9,21479
S01736,10,22666
S01738,1,20725
S01738,2,85123A
S01738,3,22630
S01738,4,22469
S01738,5,20914
S01738,6,22457
S01738,7,22386
S01738,8,22667
S01738,9,21535
S01738,10,22722
S01739,1,23353
S01739,2,21676
S01739,3,22595
S01739,4,22197
S01739,5,23264
S01739,6,21915
S01739,7,22573
S01739,8,22952
S01739,9,23309
S01739,10,85049A
S01740,1,85099B
S01740,2,21931
S01740,3,85099F
S01740,4,85123A
S01740,5,21928
S01740,6,85099C
S01740,7,22385
S01740,8,22090
S01740,9,21929
S01740,10,20711
S01741,1,21242
S01741,2,85099B
S01741,3,22558
S01741,4,21244
S01741,5,22629
S01741,6,22961
S01741,7,20674
S01741,8,21243
S01741,9,20725
S01741,10,22554
S01742,1,22551
S01742,2,22553
S01742,3,22867
S01742,4,22554
S01742,5,22652
S01742,6,22739
S01742,7,22748
S01742,8,22549
S01742,9,22759
S01742,10,22865
S01743,1,84406B
S01743,2,21931
S01743,3,22469
S01743,4,22173
S01743,5,21928
S01743,6,21755
S01743,7,21733
S01743,8,71053
S01743,9,20914
S01743,10,82483
S01744,1,22383
S01744,2,21172
S01744,3,22855
S01744,4,22993
S01744,5,84879
S01744,6,47599A
S01744,7,22558
S01744,8,22553
S01744,9,85123A
S01744,10,21166
S01745,1,22568
S01745,2,22452
S01745,3,85123A
S01745,4,21479
S01745,5,22326
S01745,6,84969
S01745,7,22960
S01745,8,22727
S01745,9,22450
S01745,10,22900
S01746,1,22694
S01746,2,22296
S01746,3,85123A
S01746,4,84836
S01746,5,22457
S01746,6,22158
S01746,7,84879
S01746,8,22469
S01746,9,21181
S01746,10,22294
S01747,1,22086
S01747,2,85099B
S01747,3,22467
S01747,4,23301
S01747,5,23159
S01747,6,21673
S01747,7,22551
S01747,8,22865
S01747,9,22077
S01747,10,20725
S01748,1,22748
S01748,2,22554
S01748,3,22866
S01748,4,22558
S01748,5,22398
S01748,6,22834
S01748,7,84375
S01748,8,22469
S01748,9,21156
S01748,10,22629
S01749,1,22961
S01749,2,84378
S01749,3,84375
S01749,4,22966
S01749,5,22557
S01749,6,21889
S01749,7,22630
S01749,8,22556
S01749,9,22560
S01749,10,21156
S01750,1,20725
S01750,2,21559
S01750,3,22554
S01750,4,21210
S01750,5,22328
S01750,6,22385
S01750,7,21928
S01750,8,21907
S01750,9,22326
S01750,10,21166
S01751,1,22147
S01751,2,22064
S01751,3,22296
S01751,4,22055
S01751,5,47591D
S01751,6,85123A
S01751,7,21175
S01751,8,22866
S01751,9,85099B
S01751,10,22077
S01755,1,20725
S01755,2,21136
S01755,3,22297
S01755,4,22178
S01755,5,85099B
S01755,6,22384
S01755,7,22294
S01755,8,23206
S01755,9,21166
S01755,10,22383
S01757,1,22699
S01757,2,21108
S01757,3,72800E
S01757,4,22141
S01757,5,85038
S01757,6,22457
S01757,7,21792
S01757,8,22207
S01757,9,22445
S01757,10,22273
S01758,1,23146
S01758,2,85053
S01758,3,84879
S01758,4,22629
S01758,5,82494L
S01758,6,22557
S01758,7,23203
S01758,8,22672
S01758,9,46000M
S01758,10,22979
S01759,1,47566
S01759,2,23245
S01759,3,23298
S01759,4,22960
S01759,5,22698
S01759,6,22727
S01759,7,85123A
S01759,8,23174
S01759,9,21533
S01759,10,23243
S01760,1,22077
S01760,2,23263
S01760,3,23301
S01760,4,23321
S01760,5,20725
S01760,6,23343
S01760,7,22144
S01760,8,85099B
S01760,9,23198
S01760,10,22086
S01761,1,21429
S01761,2,22469
S01761,3,21328
S01761,4,22748
S01761,5,20751
S01761,6,22834
S01761,7,85099B
S01761,8,22739
S01761,9,84375
S01761,10,21584
S01762,1,84970L
S01762,2,85049C
S01762,3,21243
S01762,4,22479
S01762,5,22585
S01762,6,20726
S01762,7,22469
S01762,8,22210
S01762,9,84950
S01762,10,21121
S01763,1,21672
S01763,2,23029
S01763,3,22775
S01763,4,21670
S01763,5,22771
S01763,6,21673
S01763,7,23034
S01763,8,22774
S01763,9,23028
S01763,10,23031
S01764,1,21169
S01764,2,22382
S01764,3,22558
S01764,4,21174
S01764,5,20725
S01764,6,22383
S01764,7,22662
S01764,8,85150
S01764,9,84378
S01764,10,20727
S01765,1,22382
S01765,2,22383
S01765,3,20726
S01765,4,85099B
S01765,5,22662
S01765,6,84879
S01765,7,22551
S01765,8,85123A
S01765,9,47591D
S01765,10,23206
S01768,1,22469
S01768,2,84879
S01768,3,84947
S01768,4,21810
S01768,5,84978
S01768,6,22791
S01768,7,85129D
S01768,8,22297
S01768,9,85123A
S01768,10,22739
S01769,1,21175
S01769,2,85152
S01769,3,21166
S01769,4,20727
S01769,5,21163
S01769,6,22865
S01769,7,22645
S01769,8,82600
S01769,9,21174
S01769,10,21161
S01770,1,47566
S01770,2,21755
S01770,3,23243
S01770,4,82494L
S01770,5,22854
S01770,6,85123A
S01770,7,21770
S01770,8,23146
S01770,9,84843
S01770,10,23245
S01771,1,23161
S01771,2,23163
S01771,3,22652
S01771,4,23209
S01771,5,20971
S01771,6,84879
S01771,7,22149
S01771,8,22993
S01771,9,22555
S01771,10,20725
S01772,1,21931
S01772,2,22386
S01772,3,85099C
S01772,4,21930
S01772,5,22385
S01772,6,22469
S01772,7,20711
S01772,8,22554
S01772,9,22663
S01772,10,21559
S01773,1,21328
S01773,2,85123A
S01773,3,20754
S01773,4,20963
S01773,5,22367
S01773,6,20654
S01773,7,85040A
S01773,8,22748
S01773,9,84375
S01773,10,22759
S01774,1,82551
S01774,2,22993
S01774,3,85099B
S01774,4,23147
S01774,5,21172
S01774,6,23203
S01774,7,21165
S01774,8,84879
S01774,9,23192
S01774,10,22297
S01775,1,23301
S01775,2,22867
S01775,3,23583
S01775,4,85099B
S01775,5,84879
S01775,6,23329
S01775,7,21903
S01775,8,82482
S01775,9,22488
S01775,10,22086
S01776,1,22921
S01776,2,23301
S01776,3,82582
S01776,4,84879
S01776,5,23300
S01776,6,22077
S01776,7,21174
S01776,8,22961
S01776,9,21172
S01776,10,23029
S01777,1,22470
S01777,2,22666
S01777,3,22722
S01777,4,22457
S01777,5,20914
S01777,6,22960
S01777,7,22748
S01777,8,22720
S01777,9,22766
S01777,10,22113
S01779,1,22865
S01779,2,22551
S01779,3,22556
S01779,4,22629
S01779,5,22867
S01779,6,22866
S01779,7,22553
S01779,8,22557
S01779,9,22149
S01779,10,22910
S01780,1,23319
S01780,2,23343
S01780,3,23198
S01780,4,22865
S01780,5,22910
S01780,6,23301
S01780,7,35970
S01780,8,22187
S01780,9,23349
S01780,10,23321
S01782,1,20725
S01782,2,22629
S01782,3,21937
S01782,4,22989
S01782,5,21558
S01782,6,22383
S01782,7,20914
S01782,8,22382
S01782,9,22666
S01782,10,85099B
S01783,1,85123A
S01783,2,21811
S01783,3,22469
S01783,4,22212
S01783,5,22295
S01783,6,21166
S01783,7,22637
S01783,8,22488
S01783,9,37450
S01783,10,22937
S01784,1,23203
S01784,2,21933
S01784,3,22381
S01784,4,23301
S01784,5,22629
S01784,6,21932
S01784,7,22379
S01784,8,22380
S01784,9,22326
S01784,10,21936
S01786,1,23393
S01786,2,21754
S01786,3,23355
S01786,4,82483
S01786,5,22470
S01786,6,22766
S01786,7,22720
S01786,8,21733
S01786,9,23403
S01786,10,22508
S01787,1,84378
S01787,2,22961
S01787,3,22966
S01787,4,84380
S01787,5,21080
S01787,6,22315
S01787,7,21121
S01787,8,22738
S01787,9,21210
S01787,10,22551
S01788,1,20725
S01788,2,22993
S01788,3,84380
S01788,4,22907
S01788,5,22558
S01788,6,20971
S01788,7,22557
S01788,8,22178
S01788,9,22382
S01788,10,20726
S01789,1,21210
S01789,2,22198
S01789,3,22333
S01789,4,85123A
S01789,5,22556
S01789,6,22083
S01789,7,85099B
S01789,8,22089
S01789,9,22866
S01789,10,22666
S01790,1,22736
S01790,2,22865
S01790,3,22734
S01790,4,23247
S01790,5,22144
S01790,6,22666
S01790,7,23241
S01790,8,23157
S01790,9,84375
S01790,10,23234
S01791,1,21175
S01791,2,22429
S01791,3,22457
S01791,4,22508
S01791,5,84924A
S01791,6,21844
S01791,7,84997D
S01791,8,22666
S01791,9,22359
S01791,10,20684
S01792,1,85123A
S01792,2,22470
S01792,3,85152
S01792,4,22158
S01792,5,22086
S01792,6,22867
S01792,7,85099B
S01792,8,22413
S01792,9,82600
S01792,10,22667
S01793,1,23301
S01793,2,23209
S01793,3,82482
S01793,4,84879
S01793,5,23321
S01793,6,21889
S01793,7,20728
S01793,8,20725
S01793,9,22620
S01793,10,23207
S01794,1,22866
S01794,2,22382
S01794,3,23198
S01794,4,23344
S01794,5,85123A
S01794,6,20914
S01794,7,22666
S01794,8,22144
S01794,9,22077
S01794,10,22551
S01795,1,21166
S01795,2,85123A
S01795,3,22866
S01795,4,82600
S01795,5,21174
S01795,6,85150
S01795,7,22867
S01795,8,22667
S01795,9,21908
S01795,10,22865
S01796,1,20725
S01796,2,23321
S01796,3,23301
S01796,4,23198
S01796,5,23583
S01796,6,23202
S01796,7,22558
S01796,8,22554
S01796,9,84879
S01796,10,21915
S01797,1,90119
S01797,2,22865
S01797,3,22621
S01797,4,22086
S01797,5,22142
S01797,6,22554
S01797,7,22077
S01797,8,20725
S01797,9,21147
S01797,10,84375
S01798,1,85152
S01798,2,21164
S01798,3,82567
S01798,4,85123A
S01798,5,82600
S01798,6,21907
S01798,7,21908
S01798,8,23298
S01798,9,82582
S01798,10,23300
S01800,1,84997D
S01800,2,21531
S01800,3,85123A
S01800,4,22352
S01800,5,20914
S01800,6,22667
S01800,7,85099B
S01800,8,84029G
S01800,9,21218
S01800,10,21035
S01801,1,22271
S01801,2,22149
S01801,3,85123A
S01801,4,22569
S01801,5,22865
S01801,6,22744
S01801,7,22748
S01801,8,20967
S01801,9,22274
S01801,10,22273
S01802,1,22961
S01802,2,21811
S01802,3,21867
S01802,4,23077
S01802,5,22480
S01802,6,22082
S01802,7,20979
S01802,8,22652
S01802,9,21385
S01802,10,21992
S01803,1,22382
S01803,2,22554
S01803,3,22556
S01803,4,20725
S01803,5,21121
S01803,6,21429
S01803,7,22548
S01803,8,22398
S01803,9,22621
S01803,10,22383
S01804,1,22382
S01804,2,21928
S01804,3,22385
S01804,4,22469
S01804,5,20728
S01804,6,20726
S01804,7,22663
S01804,8,21181
S01804,9,22961
S01804,10,21156
S01805,1,22470
S01805,2,22113
S01805,3,21181
S01805,4,82494L
S01805,5,22666
S01805,6,22457
S01805,7,84406B
S01805,8,22111
S01805,9,22766
S01805,10,22722
S01806,1,85123A
S01806,2,22633
S01806,3,22086
S01806,4,23322
S01806,5,22114
S01806,6,21733
S01806,7,22113
S01806,8,22457
S01806,9,23355
S01806,10,22834
S01807,1,23209
S01807,2,22551
S01807,3,22142
S01807,4,22077
S01807,5,22396
S01807,6,23300
S01807,7,22961
S01807,8,84378
S01807,9,22097
S01807,10,23192
S01808,1,22382
S01808,2,22557
S01808,3,23192
S01808,4,21990
S01808,5,20727
S01808,6,20728
S01808,7,23209
S01808,8,21932
S01808,9,22551
S01808,10,22621
S01810,1,85099B
S01810,2,22553
S01810,3,79029
S01810,4,85123A
S01810,5,22383
S01810,6,21210
S01810,7,22242
S01810,8,22332
S01810,9,22090
S01810,10,21174
S01811,1,22208
S01811,2,23209
S01811,3,47504K
S01811,4,23300
S01811,5,85132C
S01811,6,21993
S01811,7,23192
S01811,8,84879
S01811,9,22961
S01811,10,21932
S01812,1,23206
S01812,2,22384
S01812,3,20726
S01812,4,22432
S01812,5,85099C
S01812,6,22554
S01812,7,22993
S01812,8,23209
S01812,9,23199
S01812,10,21716
S01814,1,22382
S01814,2,20725
S01814,3,22629
S01814,4,22558
S01814,5,22383
S01814,6,20726
S01814,7,20727
S01814,8,22384
S01814,9,84380
S01814,10,22554
S01815,1,21531
S01815,2,85123A
S01815,3,22667
S01815,4,21166
S01815,5,22470
S01815,6,20914
S01815,7,21733
S01815,8,22666
S01815,9,22457
S01815,10,21155
S01816,1,22382
S01816,2,23209
S01816,3,20727
S01816,4,23206
S01816,5,23208
S01816,6,22551
S01816,7,85099B
S01816,8,23301
S01816,9,23198
S01816,10,23203
S01817,1,84879
S01817,2,22296
S01817,3,84978
S01817,4,22178
S01817,5,22294
S01817,6,21232
S01817,7,22470
S01817,8,22295
S01817,9,82494L
S01817,10,22464
S01818,1,22659
S01818,2,22551
S01818,3,22629
S01818,4,22748
S01818,5,22555
S01818,6,22865
S01818,7,21731
S01818,8,22906
S01818,9,22631
S01818,10,22652
S01819,1,85123A
S01819,2,22084
S01819,3,22989
S01819,4,22666
S01819,5,22090
S01819,6,22722
S01819,7,22457
S01819,8,22668
S01819,9,22960
S01819,10,47566B
S01821,1,22386
S01821,2,22383
S01821,3,21931
S01821,4,22384
S01821,5,85099C
S01821,6,85099F
S01821,7,22385
S01821,8,20725
S01821,9,21929
S01821,10,20727
S01822,1,22910
S01822,2,23298
S01822,3,23312
S01822,4,22720
S01822,5,22726
S01822,6,22734
S01822,7,84997D
S01822,8,22086
S01822,9,23318
S01822,10,23245
S01823,1,22739
S01823,2,22469
S01823,3,22910
S01823,4,22144
S01823,5,22731
S01823,6,72816
S01823,7,22867
S01823,8,22810
S01823,9,84879
S01823,10,22748
S01824,1,20725
S01824,2,22086
S01824,3,23202
S01824,4,23343
S01824,5,22144
S01824,6,23301
S01824,7,22865
S01824,8,20728
S01824,9,23199
S01824,10,22077
S01825,1,85123A
S01825,2,20727
S01825,3,22694
S01825,4,22865
S01825,5,85099B
S01825,6,20728
S01825,7,20914
S01825,8,20725
S01825,9,22149
S01825,10,21181
S01826,1,23202
S01826,2,22633
S01826,3,20725
S01826,4,23209
S01826,5,22382
S01826,6,22383
S01826,7,22632
S01826,8,23301
S01826,9,23206
S01826,10,20728
S01827,1,21067
S01827,2,21390
S01827,3,20983
S01827,4,21080
S01827,5,21114
S01827,6,21034
S01827,7,21870
S01827,8,21070
S01827,9,22335
S01827,10,84510A
S01828,1,20973
S01828,2,21446
S01828,3,21232
S01828,4,21172
S01828,5,21224
S01828,6,22558
S01828,7,22553
S01828,8,84988
S01828,9,84378
S01828,10,21034
S01829,1,85152
S01829,2,85150
S01829,3,82599
S01829,4,82583
S01829,5,21903
S01829,6,82582
S01829,7,22470
S01829,8,82482
S01829,9,21904
S01829,10,21172
S01830,1,84380
S01830,2,21121
S01830,3,22993
S01830,4,22148
S01830,5,22859
S01830,6,22241
S01830,7,20727
S01830,8,84987
S01830,9,21232
S01830,10,22966
S01831,1,85123A
S01831,2,22086
S01831,3,22699
S01831,4,22956
S01831,5,22666
S01831,6,22834
S01831,7,85099B
S01831,8,22470
S01831,9,21181
S01831,10,22659
S01832,1,20675
S01832,2,22629
S01832,3,21242
S01832,4,20725
S01832,5,21245
S01832,6,22553
S01832,7,21243
S01832,8,21156
S01832,9,21244
S01832,10,22382
S01833,1,22384
S01833,2,22382
S01833,3,20726
S01833,4,85099B
S01833,5,20972
S01833,6,21931
S01833,7,22469
S01833,8,22386
S01833,9,22271
S01833,10,20971
S01834,1,20727
S01834,2,21181
S01834,3,22556
S01834,4,22865
S01834,5,22411
S01834,6,22736
S01834,7,21931
S01834,8,21175
S01834,9,22551
S01834,10,20725
S01836,1,23301
S01836,2,23209
S01836,3,22961
S01836,4,22551
S01836,5,20728
S01836,6,23192
S01836,7,23198
S01836,8,20725
S01836,9,23306
S01836,10,23206
S01837,1,22149
S01837,2,20725
S01837,3,20727
S01837,4,22147
S01837,5,20726
S01837,6,22150
S01837,7,22382
S01837,8,22554
S01837,9,84375
S01837,10,22659
S01838,1,22551
S01838,2,21121
S01838,3,20725
S01838,4,22555
S01838,5,21242
S01838,6,22993
S01838,7,22556
S01838,8,22629
S01838,9,22662
S01838,10,21124
S01840,1,21754
S01840,2,82484
S01840,3,22698
S01840,4,22111
S01840,5,85064
S01840,6,21259
S01840,7,22139
S01840,8,82483
S01840,9,22470
S01840,10,22854
S01841,1,85099F
S01841,2,23199
S01841,3,20725
S01841,4,22385
S01841,5,22384
S01841,6,20712
S01841,7,22383
S01841,8,20727
S01841,9,20728
S01841,10,22663
S01842,1,10135
S01842,2,90057
S01842,3,21773
S01842,4,20803
S01842,5,22481
S01842,6,85169A
S01842,7,22264
S01842,8,84826
S01842,9,22342
S01842,10,22343
S01843,1,22383
S01843,2,21531
S01843,3,20726
S01843,4,82600
S01843,5,82494L
S01843,6,21931
S01843,7,85099F
S01843,8,21907
S01843,9,22090
S01843,10,21166
S01844,1,21931
S01844,2,20725
S01844,3,22383
S01844,4,20727
S01844,5,22411
S01844,6,22384
S01844,7,85099C
S01844,8,22382
S01844,9,20726
S01844,10,21929
S01845,1,20725
S01845,2,22384
S01845,3,23206
S01845,4,20727
S01845,5,22383
S01845,6,22382
S01845,7,20728
S01845,8,20726
S01845,9,23209
S01845,10,23207
S01846,1,20727
S01846,2,22384
S01846,3,22382
S01846,4,20726
S01846,5,22662
S01846,6,85099B
S01846,7,23206
S01846,8,22993
S01846,9,21232
S01846,10,21080
S01847,1,22469
S01847,2,85152
S01847,3,20725
S01847,4,82482
S01847,5,20914
S01847,6,22090
S01847,7,84987
S01847,8,21733
S01847,9,21174
S01847,10,21172
S01848,1,20675
S01848,2,20727
S01848,3,20676
S01848,4,21243
S01848,5,22993
S01848,6,20677
S01848,7,21080
S01848,8,22178
S01848,9,21122
S01848,10,84596B
S01849,1,84946
S01849,2,21809
S01849,3,22469
S01849,4,84970L
S01849,5,85062
S01849,6,85212
S01849,7,85114B
S01849,8,22974
S01849,9,84879
S01849,10,21446
S01850,1,22745
S01850,2,22551
S01850,3,22961
S01850,4,22910
S01850,5,22147
S01850,6,21156
S01850,7,22144
S01850,8,22469
S01850,9,85099B
S01850,10,22834
S01855,1,22646
S01855,2,37447
S01855,3,22064
S01855,4,22367
S01855,5,20857
S01855,6,85123A
S01855,7,22964
S01855,8,22630
S01855,9,21166
S01855,10,47559B
S01856,1,85123A
S01856,2,22332
S01856,3,22083
S01856,4,84997D
S01856,5,23240
S01856,6,23298
S01856,7,20682
S01856,8,21559
S01856,9,22743
S01856,10,22749
S01857,1,20726
S01857,2,85123A
S01857,3,22383
S01857,4,20727
S01857,5,22666
S01857,6,84879
S01857,7,22384
S01857,8,21166
S01857,9,22972
S01857,10,22084
S01859,1,82600
S01859,2,82482
S01859,3,84879
S01859,4,23301
S01859,5,85123A
S01859,6,21165
S01859,7,82551
S01859,8,22291
S01859,9,85152
S01859,10,21390
S01860,1,21929
S01860,2,20713
S01860,3,85099C
S01860,4,22739
S01860,5,21915
S01860,6,23301
S01860,7,21928
S01860,8,22621
S01860,9,22551
S01860,10,22077
S01862,1,21931
S01862,2,22411
S01862,3,20712
S01862,4,21930
S01862,5,22384
S01862,6,20725
S01862,7,22663
S01862,8,20727
S01862,9,23206
S01862,10,22383
S01863,1,20725
S01863,2,20726
S01863,3,23206
S01863,4,22382
S01863,5,22383
S01863,6,20728
S01863,7,22662
S01863,8,22556
S01863,9,22630
S01863,10,85099B
S01864,1,22470
S01864,2,20914
S01864,3,82494L
S01864,4,22090
S01864,5,21687
S01864,6,85099B
S01864,7,79029
S01864,8,85150
S01864,9,22389
S01864,10,22666
S01865,1,20725
S01865,2,22554
S01865,3,22993
S01865,4,22382
S01865,5,22557
S01865,6,22556
S01865,7,22980
S01865,8,20727
S01865,9,20726
S01865,10,20728
S01866,1,20725
S01866,2,22556
S01866,3,22564
S01866,4,22383
S01866,5,20726
S01866,6,22382
S01866,7,21790
S01866,8,22662
S01866,9,22551
S01866,10,22197
S01867,1,85123A
S01867,2,22746
S01867,3,85099B
S01867,4,22727
S01867,5,22961
S01867,6,21166
S01867,7,22659
S01867,8,22147
S01867,9,22469
S01867,10,22867
S01868,1,23298
S01868,2,23240
S01868,3,23245
S01868,4,22960
S01868,5,47566
S01868,6,20914
S01868,7,23236
S01868,8,22326
S01868,9,22989
S01868,10,22200
S01869,1,20725
S01869,2,22383
S01869,3,20727
S01869,4,23206
S01869,5,22386
S01869,6,23207
S01869,7,23199
S01869,8,22382
S01869,9,20726
S01869,10,23192
S01870,1,23206
S01870,2,20725
S01870,3,23203
S01870,4,20728
S01870,5,22384
S01870,6,23209
S01870,7,23201
S01870,8,20727
S01870,9,85099B
S01870,10,22662
S01871,1,22382
S01871,2,22385
S01871,3,22662
S01871,4,22411
S01871,5,85099F
S01871,6,22551
S01871,7,22629
S01871,8,21929
S01871,9,22556
S01871,10,22663
S01872,1,23170
S01872,2,22991
S01872,3,23171
S01872,4,82567
S01872,5,22630
S01872,6,23301
S01872,7,22467
S01872,8,84375
S01872,9,22865
S01872,10,23188
S01873,1,22099
S01873,2,22851
S01873,3,21034
S01873,4,22316
S01873,5,22133
S01873,6,21121
S01873,7,22555
S01873,8,35961
S01873,9,37448
S01873,10,84459A
S01874,1,85123A
S01874,2,21531
S01874,3,22090
S01874,4,20914
S01874,5,21912
S01874,6,85099B
S01874,7,82482
S01874,8,22637
S01874,9,22149
S01874,10,22301
S01875,1,22554
S01875,2,21672
S01875,3,21243
S01875,4,22382
S01875,5,21559
S01875,6,85099B
S01875,7,22555
S01875,8,21731
S01875,9,20914
S01875,10,22553
S01876,1,22632
S01876,2,22694
S01876,3,21733
S01876,4,21181
S01876,5,85099B
S01876,6,22086
S01876,7,22748
S01876,8,22158
S01876,9,22147
S01876,10,22114
S01877,1,22086
S01877,2,22699
S01877,3,22114
S01877,4,85123A
S01877,5,22666
S01877,6,22910
S01877,7,22113
S01877,8,22865
S01877,9,23247
S01877,10,22734
S01878,1,21181
S01878,2,22865
S01878,3,82600
S01878,4,21174
S01878,5,85123A
S01878,6,21931
S01878,7,21907
S01878,8,82583
S01878,9,85150
S01878,10,82599
S01880,1,82600
S01880,2,23209
S01880,3,21165
S01880,4,21907
S01880,5,23301
S01880,6,21174
S01880,7,82482
S01880,8,23202
S01880,9,20725
S01880,10,82551
S01881,1,85123A
S01881,2,20914
S01881,3,84997B
S01881,4,22667
S01881,5,22086
S01881,6,22470
S01881,7,22139
S01881,8,22666
S01881,9,22090
S01881,10,85099B
