row_id,word,src_accent,source_pronunciation,tgt_accent,phonemes
train_004301,indices,RP,ɪndɪsiz,GA,ɪndɪsiz
train_004302,inveigle,GA,ɪnveɪɡəl,RP,ɪnveɪɡl̩
train_004303,leading,GA,lidɪŋ,RP,lidɪŋ
train_004304,cooperate,NZ,kɐʉɒpəɹæɪt,AU,kəʉɔpəɹæɪt
train_004305,creosote,GA,kɹiəsoʊt,NZ,kɹiəsɐʉt
train_004306,agonize,AU,æɡɪnɑez,GA,æɡɪnaɪz
train_004307,super,AU,sʉpə,GA,supɚ
train_004308,nonce,GA,nɑns,AU,nɔns
train_004309,sabre,RP,seɪbə,GA,seɪbɚ
train_004310,merchandise,RP,mɜt͡ʃəndaɪs,GA,mɝt͡ʃəndaɪs
train_004311,exposure,AU,ɪkspəʉʒəɹ,GA,ɪkspoʊʒɚ
train_004312,measured,RP,mɛʒəd,GA,mɛʒɚd
train_004313,burdensome,GA,bɝdənsəm,RP,bɜdənsəm
train_004314,expenditure,GA,ɛkspɛndɪt͡ʃɚ,RP,ɛkspɛndɪt͡ʃə
train_004315,penguin,AU,peŋɡwən,RP,pɛŋɡwɪn
train_004316,quadragenarian,RP,kwɒdɹəd͡ʒɪnɛəɹɪən,GA,kwɑdɹəd͡ʒɪnɛɹiən
train_004317,cromulent,GA,kɹɑmjʊlənt,RP,kɹɒmjʊlənt
train_004318,translate,RP,tɹɑnzleɪt,GA,tɹænzleɪt
train_004319,ketamine,GA,kɛtəmin,RP,kɛtəmɪn
train_004320,shortest,GA,ʃɔɹtɪst,AU,ʃotɪst
train_004321,duplicative,GA,djuplɪkətɪv,RP,djuplɪkətɪv
train_004322,consociation,RP,kɒnsəʊʃɪeɪʃən,GA,kɑnsoʊsieɪʃən
train_004323,ruff,GA,ɹəf,RP,ɹʌf
train_004324,rare,GA,ɹɛɚ,NZ,ɹeə
train_004325,parhelion,RP,pɑhilɪən,GA,pɑɹhiliən
train_004326,progressive,RP,pɹəɡɹɛsɪv,NZ,pɹəɡɹesəv
train_004327,chronicle,GA,kɹɑnɪkl̩,RP,kɹɒnɪkəl
train_004328,parting,GA,pɑɹtɪŋ,RP,pɑtɪŋ
train_004329,worth,GA,wɝθ,RP,wɜθ
train_004330,cataract,RP,kætəɹækt,GA,kætəɹækt
train_004331,nudge,AU,nɐd͡ʒ,RP,nʌd͡ʒ
train_004332,glare,RP,ɡlɛə,GA,ɡlɛɚ
train_004333,nepenthes,RP,nɪpɛnθiz,GA,nəpɛnθiz
train_004334,mopery,RP,məʊpəɹi,GA,moʊpəɹi
train_004335,metastasize,GA,mətæstəsaɪz,RP,mɪtæstəsaɪz
train_004336,exposure,RP,ɪkspəʊʒəɹ,NZ,ɘkspɐʉʒɘɹ
train_004337,nasus,RP,neɪzəs,GA,neɪsəs
train_004338,covalent,RP,kəʊveɪlənt,AU,kəʉvæɪlənt
train_004339,blockage,GA,blɑkɪd͡ʒ,AU,blɔkɪd͡ʒ
train_004340,fellow,GA,fɛloʊ,RP,fɛləʊ
train_004341,lackluster,RP,læklʌstə,AU,læklɐstə
train_004342,answering,GA,ænsɚɪŋ,AU,ensəɹɪŋ
train_004343,swash,GA,swɑʃ,RP,swɒʃ
train_004344,mined,RP,maɪnd,AU,mɑend
train_004345,sciolism,GA,saɪəlɪzəm,RP,saɪəlɪzəm
train_004346,operational,RP,ɒpəɹeɪʃənəl,NZ,ɒpəɹæɪʃənəl
train_004347,episode,RP,ɛpɪsəʊd,GA,ɛpəsoʊd
train_004348,cutthroat,AU,kɐtθɹəʉt,RP,kʌtθɹəʊt
train_004349,ear,RP,ɪə̯,GA,ɪɚ
train_004350,fairness,RP,fɛənəs,AU,fenəs
train_004351,descriptive,AU,dɪskɹɪptɪv,RP,dɪskɹɪptɪv
train_004352,palate,NZ,pɛlət,RP,pælət
train_004353,denarius,RP,dɪnɑɹɪəs,GA,dɪnɛɚiəs
train_004354,opinionated,NZ,əpənjənæɪtəd,GA,əpɪnjəneɪtɪd
train_004355,bootylicious,RP,butilɪʃəs,GA,butilɪʃəs
train_004356,bores,GA,bɔɹz,RP,bɔz
train_004357,illumine,RP,ɪljumɪn,GA,ɪlumən
train_004358,disease,AU,dɪziz,NZ,dəziz
train_004359,lorn,RP,lɔn,GA,lɔɹn
train_004360,booted,GA,butɪd,RP,butɪd
train_004361,obesity,AU,əʉbisɪti,GA,oʊbisɪti
train_004362,jeopardize,NZ,d͡ʒepədaɪz,RP,d͡ʒɛpədʌɪz
train_004363,chub,AU,t͡ʃʌb,RP,t͡ʃʌb
train_004364,music,NZ,mjʉzək,GA,mjuzɪk
train_004365,mighty,RP,maɪti,AU,mɑeti
train_004366,episode,AU,epɪsəʉd,RP,ɛpɪsəʊd
train_004367,luminary,AU,lʉmɪnəɹi,RP,lumɪnəɹi
train_004368,reality,RP,ɹiælɪti,GA,ɹiæləti
train_004369,stagnation,GA,stæɡneɪʃən,NZ,stɛɡnæɪʃən
train_004370,enjoyed,AU,end͡ʒoɪd,NZ,end͡ʒoɪd
train_004371,overreach,RP,əʊvəɹit͡ʃ,GA,oʊvəɹɹit͡ʃ
train_004372,ghost,GA,ɡoʊst,AU,ɡɐʉst
train_004373,sinister,NZ,sənəstə,GA,sɪnɪstəɹ
train_004374,burst,NZ,bøst,RP,bɜst
train_004375,typos,RP,taɪpəʊz,GA,taɪpoʊz
train_004376,necessary,RP,nɛsəsɹi,GA,nɛsəsɛɹi
train_004377,teared,RP,tɪəd,GA,tɪɹd
train_004378,hearthstone,GA,hɑɹθstoʊn,RP,hɑθstəʊn
train_004379,defeat,NZ,dɪfit,AU,dɪfit
train_004380,contacted,RP,kɒntæktɪd,GA,kɑntæktɪd
train_004381,outlook,AU,æɔtlʊk,RP,aʊtlʊk
train_004382,ideas,NZ,aɪ̯diə̯z,RP,aɪdɪəz
train_004383,ouster,NZ,æʊstə,AU,æɔstə
train_004384,idiosyncrasy,AU,ɪdiəsɪŋkɹəsi,NZ,ədiəsəŋkɹəsi
train_004385,facepalm,RP,feɪspɑlm,GA,feɪspɑlm
train_004386,inflate,AU,ɪnflæɪt,NZ,ənflæɪt
train_004387,eerie,GA,ɪɹi,NZ,iəɹi
train_004388,foramen,RP,fəɹeɪmɛn,GA,fəɹeɪmən
train_004389,slosh,RP,slɒʃ,GA,slɑʃ
train_004390,black,RP,blæk,NZ,blɛk
train_004391,hazard,NZ,hɛzəd,AU,hæzəd
train_004392,composed,GA,kəmpoʊzd,RP,kəmpəʊzd
train_004393,esculent,GA,ɛskjələnt,RP,ɛskjʊlənt
train_004394,ineffectual,GA,ɪnəfɛkt͡ʃuəl,RP,ɪnɪfɛkt͡ʃuəl
train_004395,qualitative,GA,kwɑləteɪtɪv,AU,kwɔlətæɪtɪv
train_004396,kiln,RP,kɪln,GA,kɪln
train_004397,gong,RP,ɡɒŋ,GA,ɡɔŋ
train_004398,stair,RP,stɛə,AU,ste
train_004399,demure,RP,dɪmjʊəɹ,AU,dəmjʊəɹ
train_004400,incorporated,AU,ɪŋkopəɹæɪtɪd,RP,ɪŋkɔpəɹeɪtɪd
train_004401,rosy,AU,ɹəʉzi,GA,ɹoʊzi
train_004402,delegate,GA,dɛlɪɡət,AU,deləɡət
train_004403,flares,AU,flez,RP,flɛə̯z
train_004404,swat,RP,swɒt,GA,swɑt
train_004405,demeanor,GA,dɪminɚ,RP,dɪminəɹ
train_004406,horizontal,RP,hɒɹɪzɒntəl,GA,hoɹəzɑntəl
train_004407,dullard,GA,dʌlɚd,RP,dʌləd
train_004408,specific,NZ,spəsəfək,GA,spɪsɪfɪk
train_004409,futilitarian,GA,fjutɪlətɛɹiən,RP,fjutɪlɪtɛəɹiən
train_004410,woke,GA,woʊk,AU,wəʉk
train_004411,burgeon,NZ,bød͡ʒən,AU,bɜd͡ʒən
train_004412,limbo,GA,lɪmboʊ,RP,lɪmbəʊ
train_004413,you,GA,ju,AU,jʉ
train_004414,useless,GA,jusləs,AU,jʉsləs
train_004415,sir,RP,sɜ,NZ,sø
train_004416,coding,RP,kəʊdɪŋ,GA,koʊdɪŋ
train_004417,benzoic,GA,bɛnzoʊɪk,RP,bɛnzəʊɪk
train_004418,kaffir,RP,kæfə,GA,kæfɚ
train_004419,choose,GA,t͡ʃuz,RP,t͡ʃuz
train_004420,farming,GA,fɑɹmɪŋ,AU,fɐ̞mɪŋ
train_004421,sharing,RP,ʃɛəɹɪŋ,GA,ʃɛɚɪŋ
train_004422,encampment,GA,ɪnkæmpmənt,RP,ɪnkæmpmənt
train_004423,resipiscence,RP,ɹɛsɪpɪsn̩ts,GA,ɹɛsəpɪsn̩ts
train_004424,hilarious,RP,hɪlɛəɹiəs,GA,hɪlɛəɹiəs
train_004425,aardwolf,RP,ɑdwʊlf,GA,ɑɹdwʊlf
train_004426,consequences,NZ,kɒnsəkwənsəz,AU,kɔnsɪkwənsɪz
train_004427,tare,NZ,tiə,RP,tɛə
train_004428,celebrity,RP,sɪlɛbɹɪti,GA,səlɛbɹɪɾi
train_004429,industrialization,AU,ɪndɐstɹiəlɑezæɪʃən,RP,ɪndʌstɹɪəlaɪzeɪʃən
train_004430,corgi,GA,kɔɹɡi,RP,kɔɡi
train_004431,softened,RP,sɒfənd,GA,sɔfənd
train_004432,statism,RP,steɪtɪzm,GA,steɪdɪzm
train_004433,abuse,RP,əbjus,AU,əbjʉs
train_004434,unnaturally,RP,ʌnnæt͡ʃəɹəli,AU,ɐnnæt͡ʃəɹəli
train_004435,informal,RP,ɪnfɔməl,GA,ɪnfɔɹməl
train_004436,woke,NZ,wɐʉk,AU,wəʉk
train_004437,incorporation,AU,ɪŋkopəɹæɪʃən,RP,ɪŋkɔpəɹeɪʃən
train_004438,omnibus,GA,ɑmnɪbəs,RP,ɒmnɪbəs
train_004439,cruise,AU,kɹʉz,RP,kɹuz
train_004440,fairly,NZ,feəli,RP,fɛəli
train_004441,fruitless,AU,fɹʉtləs,GA,fɹutləs
train_004442,commercialization,GA,kəmɝʃəlaɪzeɪʃən,AU,kəmɜʃəlɑezæɪʃən
train_004443,bare,GA,bɛɹ,NZ,beə
train_004444,epidermis,RP,ɛpɪdɜmɪs,AU,epɪdɜmɪs
train_004445,ethene,AU,eθin,GA,ɛθin
train_004446,socks,RP,sɒks,GA,sɑks
train_004447,coordination,RP,kəʊɔdɪneɪʃən,AU,kəʉodɪnæɪʃən
train_004448,hearsay,AU,hɪəsæɪ,RP,hɪəseɪ
train_004449,image,RP,ɪmɪd͡ʒ,NZ,ɘmɘd͡ʒ
train_004450,easier,NZ,iziə,RP,iziə
train_004451,molly,GA,mɑli,RP,mɒli
train_004452,crews,AU,kɹʉz,GA,kɹuz
train_004453,compline,GA,kɑmplɪn,RP,kɒmplɪn
train_004454,warm,GA,wɔɹm,RP,wɔm
train_004455,design,RP,dɪzaɪn,AU,dɪzɑen
train_004456,direct,NZ,dəɹekt,RP,daɪɹɛkt
train_004457,passage,AU,pæsəd͡ʒ,NZ,pɛsəd͡ʒ
train_004458,oxygen,NZ,ɒksəd͡ʒən,RP,ɒksɪd͡ʒən
train_004459,dross,RP,dɹɒs,AU,dɹɔs
train_004460,woodwork,RP,wʊdwɜk,GA,wʊdwɝk
train_004461,formula,GA,fɔɹmjələ,AU,fomjələ
train_004462,role,AU,ɹəʉl,RP,ɹəʊl
train_004463,humane,RP,hjumeɪn,GA,hjumeɪn
train_004464,flair,AU,fle,RP,flɛə
train_004465,infiltration,GA,ɪnfəltɹeɪʃən,RP,ɪnfɪltɹeɪʃən
train_004466,external,AU,ɪkstɜnəl,GA,ɛkstɜɹnəl
train_004467,optic,AU,ɔptɪk,GA,ɑptɪk
train_004468,trough,NZ,tɹɒf,RP,tɹɒf
train_004469,memo,RP,mɛməʊ̯,GA,mɛmoʊ̯
train_004470,paddock,GA,pædək,AU,pædək
train_004471,epicenter,RP,ɛpɪsɛntə,GA,ɛpɪsɛntɚ
train_004472,reinforcement,AU,ɹiɪnfosmənt,NZ,ɹiənfosmənt
train_004473,dawg,RP,dɔɡ,AU,doɡ
train_004474,parfait,GA,pɑɹfeɪ,RP,pɑfeɪ
train_004475,appetite,RP,æpɪtaɪt,GA,æpətaɪt
train_004476,occupant,RP,ɒkjʊpənt,GA,ɑkjəpənt
train_004477,finer,RP,faɪnə,AU,fɑɪnə
train_004478,seizure,AU,siʒəɹ,GA,siʒɚ
train_004479,depend,RP,dɪpɛnd,NZ,dəpend
train_004480,millet,GA,mɪlət,RP,mɪlɪt
train_004481,rumour,AU,ɹʉmə,GA,ɹumɚ
train_004482,minimal,GA,mɪnəməl,RP,mɪnɪməl
train_004483,intuit,GA,ɪntuɪt,RP,ɪntjuɪt
train_004484,admired,GA,ədmaɪɹd,RP,ədmaɪəd
train_004485,elite,GA,ɪlit,AU,ɪlit
train_004486,underpin,RP,ʌndəpɪn,AU,ɐndəpɪn
train_004487,jeopardize,AU,d͡ʒepədɑez,NZ,d͡ʒepədaɪz
train_004488,shrunk,RP,ʃɹʌŋk,AU,ʃɹɐŋk
train_004489,civilisation,GA,sɪvɪlɪzeɪʃən,RP,sɪvɪlaɪzeɪʃən
train_004490,thereof,GA,ðɛɹʌv,RP,ðɛəɹɒv
train_004491,autoethnography,GA,ɔtoʊɛθnɑɡɹəfi,RP,ɔtəʊɛθnɒɡɹəfi
train_004492,squat,AU,skwɔt,RP,skwɒt
train_004493,gadfly,RP,ɡædflaɪ,GA,ɡædflaɪ
train_004494,bondage,RP,bɒndɪd͡ʒ,GA,bɑndɪd͡ʒ
train_004495,harlot,GA,hɑɹlət,RP,hɑlət
train_004496,encircle,RP,ɪnsɜkl̩,GA,ɪnsɝkl̩
train_004497,prayers,GA,pɹɛɹz,RP,pɹɛəz
train_004498,atrophy,RP,ætɹəfi,NZ,ɛtɹəfi
train_004499,stump,RP,stʌmp,AU,stɐmp
train_004500,toe,RP,təʊ,AU,təʉ
train_004501,energize,AU,enəd͡ʒɑɪz,RP,ɛnəd͡ʒaɪz
train_004502,alcolock,RP,ælkəlɒk,GA,ælkəlɑk
train_004503,rheostat,RP,ɹiəstat,NZ,ɹiəstɛt
train_004504,enough,RP,ɪnʌf,AU,ənɐf
train_004505,irritated,RP,ɪɹɪteɪtɪd,NZ,əɹətæɪtəd
train_004506,behavior,AU,bɪhæɪvjə,RP,bɪheɪvjə
train_004507,transparent,NZ,tɹɛnspɛɹənt,RP,tɹænspæɹənt
train_004508,criterion,GA,kɹaɪtɪɹiən,RP,kɹaɪtɪəɹiən
train_004509,sthenia,RP,sθiniə,GA,sθiniə
train_004510,victual,RP,vɪtəl,GA,vɪtəl
train_004511,close,RP,kləʊz,GA,kloʊ̯z
train_004512,disembark,RP,dɪsɪmbɑk,GA,dɪsɪmbɑɹk
train_004513,marry,RP,mæɹi,AU,mæɹi
train_004514,foster,NZ,fɒstə,RP,fɒstə
train_004515,erosion,NZ,əɹɐʉʒən,RP,ɪɹəʊʒən
train_004516,merciful,GA,mɝsɪfl̩,RP,mɜsɪfl̩
train_004517,cousins,GA,kʌzəns,RP,kʌzn̩s
train_004518,interrelated,GA,ɪntəɹɪleɪtɪd,RP,ɪntəɹɪleɪtɪd
train_004519,routinely,AU,ɹʉtinli,RP,ɹutinli
train_004520,promised,RP,pɹɒmɪst,GA,pɹɑmɪst
train_004521,measure,AU,meʒə,RP,mɛʒə
train_004522,avocado,AU,ævəkɐdəʉ,NZ,ɛvəkɐdɐʉ
train_004523,tormentor,RP,tɔmɛntəɹ,AU,tomentəɹ
train_004524,supervise,RP,supəvaɪz,GA,supɚvaɪz
train_004525,weeper,GA,wipɚ,RP,wipə
train_004526,difference,RP,dɪfəɹəns,GA,dɪfəɹəns
train_004527,coop,GA,kup,AU,kʉp
train_004528,hanger,RP,hæŋə,AU,hæŋə
train_004529,malacology,GA,mæləkɑləd͡ʒi,RP,mæləkɒləd͡ʒi
train_004530,adjudicate,AU,əd͡ʒʉdɪkæɪt,RP,əd͡ʒudɪkeɪt
train_004531,quob,RP,kwɒb,GA,kwɑb
train_004532,titfer,GA,tɪtfɚ,RP,tɪtfə
train_004533,simile,NZ,səməli,RP,sɪməli
train_004534,among,AU,əmɐ̞ŋ,RP,əmʌŋ
train_004535,retract,RP,ɹɪtɹækt,GA,ɹɪtɹækt
train_004536,term,RP,tɜm,GA,tɜɹm
train_004537,appel,GA,əpɛl,RP,əpɛl
train_004538,volcano,RP,vɒlkeɪnəʊ,GA,vɑlkeɪnoʊ
train_004539,band,AU,bænd,NZ,bɛnd
train_004540,oats,GA,oʊts,AU,æɔts
train_004541,appeal,RP,əpil,GA,əpil
train_004542,thana,GA,tɑnə,RP,tɑnə
train_004543,charitable,AU,t͡ʃæɹɪtəbəl,RP,t͡ʃæɹɪtəbəl
train_004544,influential,NZ,ənflʉenʃəl,AU,ɪnflʉenʃəl
train_004545,organic,NZ,oɡɛnək,GA,oɹɡænɪk
train_004546,humanitarian,GA,hjumænətɛɹiən,RP,hjʊmænɪtɛɹɪən
train_004547,trill,NZ,tɹəl,RP,tɹɪl
train_004548,event,RP,ɪvɛnt,AU,əvent
train_004549,venerealee,RP,vənɪəɹɪəli,GA,vənɪɹiəli
train_004550,interior,GA,ɪntɪɹiɚ,RP,ɪntɪəɹɪə
train_004551,bowing,GA,boʊɪŋ,RP,bəʊɪŋ
train_004552,allocated,RP,æləkeɪtɪd,AU,æləkæɪtɪd
train_004553,extensively,NZ,əkstensəvli,RP,ɪkstɛnsɪvli
train_004554,discussion,RP,dɪskʌʃən,AU,dɪskɐʃən
train_004555,battalion,RP,bətæliən,GA,bətæljən
train_004556,dipper,GA,dɪpɚ,RP,dɪpə
train_004557,products,GA,pɹɑdəkts,RP,pɹɒdəkts
train_004558,wanhope,RP,wɒnhəʊp,GA,wɑnhoʊp
train_004559,rosy,RP,ɹəʊzi,GA,ɹoʊzi
train_004560,parson,GA,pɑɹsən,RP,pɑsən
train_004561,vlog,GA,vlɑɡ,RP,vlɒɡ
train_004562,modulation,RP,mɒdjʊleɪʃn̩,GA,mɑd͡ʒəleɪʃən
train_004563,hunky,RP,hʌŋki,AU,hɐŋki
train_004564,anthropometry,AU,ænθɹəpɔmɪtɹɪ,RP,ænθɹəpɒmɪtɹɪ
train_004565,dryer,RP,dɹaɪə,GA,dɹaɪɚ
train_004566,llama,GA,lɑmə,RP,lɑmə
train_004567,lither,GA,lɪðɚ,RP,lɪðə
train_004568,bounty,AU,bæɔnti,GA,baʊnti
train_004569,philanthropic,GA,fɪlənθɹɑpɪk,AU,fɪlənθɹɔpɪk
train_004570,turps,GA,tɝps,RP,tɜps
train_004571,thoughtful,AU,θotfəl,RP,θɔtfəl
train_004572,thereafter,RP,ðɛəɹɑftəɹ,GA,ðɛɹæftɚ
train_004573,rostrum,RP,ɹɒstɹəm,GA,ɹɑstɹəm
train_004574,part,RP,pɑt,AU,pɐt
train_004575,concealing,RP,kənsilɪŋ,GA,kənsilɪŋ
train_004576,programmatic,GA,pɹoʊɡɹəmætɪk,RP,pɹəʊɡɹəmætɪk
train_004577,garden,AU,ɡädən,GA,ɡɑɹdən
train_004578,gearbox,GA,ɡɪəɹbɒks,RP,ɡɪəbɒks
train_004579,fastener,NZ,fɐsɘnɘ,AU,fɐsənə
train_004580,analyzer,RP,ænəlaɪzə,GA,ænəlaɪzɚ
train_004581,swop,RP,swɒp,GA,swɑp
train_004582,pare,AU,pe,NZ,peə
train_004583,toe,GA,toʊ,RP,təʊ
train_004584,propagate,RP,pɹɒpəɡeɪt,AU,pɹɔpəɡæɪt
train_004585,cocktail,GA,kɑkteɪl,RP,kɒkteɪl
train_004586,threw,RP,θɹu,AU,θɹʉ
train_004587,tetherball,RP,tɛðəbɔl,GA,tɛðɚbɔl
train_004588,sinister,RP,sɪnɪstə,GA,sɪnɪstəɹ
train_004589,celery,RP,sɛləɹi,NZ,sɛləɹi
train_004590,chaotic,NZ,kæɪɒtək,AU,kæɪɔtɪk
train_004591,avocado,AU,ævəkɐdəʉ,GA,ɑvəkɑdoʊ
train_004592,derby,RP,dɑbi,GA,dɝbi
train_004593,minus,NZ,maɪnəs,AU,mɑenəs
train_004594,brae,GA,bɹeɪ,RP,bɹeɪ
train_004595,successfully,AU,səksesfəli,RP,səksɛsfəli
train_004596,crenellation,GA,kɹɛnəleɪʃən,RP,kɹɛnəleɪʃən
train_004597,putrid,RP,pjutɹɪd,GA,pjutɹəd
train_004598,jojoba,RP,həhəʊbə,GA,hoʊhoʊbə
train_004599,foreclose,RP,fɔkləʊz,AU,fokləʉz
train_004600,disease,AU,dɪziz,GA,dɪziz
train_004601,cinephile,RP,sɪnɪfɑɪl,GA,sɪnəfaɪl
train_004602,tandem,RP,tændəm,GA,tændəm
train_004603,hearken,RP,hɑkən,GA,hɑɹkən
train_004604,caring,GA,kɛɹɪŋ,RP,kɛəɹɪŋ
train_004605,gigolo,GA,d͡ʒɪɡəloʊ,RP,d͡ʒɪɡələʊ
train_004606,dragoon,RP,dɹəɡun,GA,dɹəɡun
train_004607,noteworthy,RP,nəʊtwɜði,GA,noʊtwɝði
train_004608,goofer,GA,ɡufɚ,RP,ɡufə
train_004609,unyoke,GA,ʌnjoʊk,RP,ʌnjəʊk
train_004610,worry,NZ,wɒɹi,RP,wʌɹi
train_004611,deterministic,NZ,dətømənəstək,RP,dɪtɜmɪnɪstɪk
train_004612,toward,NZ,tɘwod,GA,tɔɹd
train_004613,pared,AU,ped,RP,pɛəd
train_004614,inadvertent,GA,ɪnədvɝtn̩t,RP,ɪnədvɜtn̩t
train_004615,memorabilia,RP,mɛməɹəbɪlɪə,GA,mɛməɹəbɪlɪə
train_004616,docetism,GA,doʊsitɪzəm,RP,dəʊsitɪzəm
train_004617,rhombicosidodecahedron,RP,ɹɒmbaɪkəʊsidəʊdɛkəhidɹən,GA,ɹɑmbaɪkoʊsidoʊdɛkəhidɹən
train_004618,potty,GA,pɑti,NZ,pɒti
train_004619,minor,RP,maɪnə,GA,maɪnəɹ
train_004620,merciful,RP,mɜsɪfl̩,GA,mɝsɪfl̩
train_004621,dispersion,GA,dɪspɝʒən,AU,dɪspɜʒən
train_004622,reject,AU,ɹəd͡ʒekt,GA,ɹɪd͡ʒɛkt
train_004623,micro,RP,maɪkɹəʊ,GA,maɪkɹoʊ
train_004624,inenubilable,RP,ɪnɪnjubɪləbəl,GA,ɪnɪnjubɪləbəl
train_004625,phonological,AU,fɔnəlɔd͡ʒɪkəl,GA,fɑnəlɑd͡ʒɪkəl
train_004626,rearward,GA,ɹiɹwɝd,RP,ɹɪəwɜd
train_004627,calmness,GA,kɑlmnəs,RP,kɑmnəs
train_004628,philanthropy,NZ,fəlɛnθɹəpi,RP,fɪlænθɹəpi
train_004629,thirty,NZ,θøti,RP,θɜti
train_004630,clout,NZ,klæʊt,RP,klaʊt
train_004631,discontinuity,GA,dɪskɑntɪnuɪti,RP,dɪskɒntɪnjuɪti
train_004632,mares,RP,mɛəz,GA,mɛɹz
train_004633,kirtle,GA,kɚtəl,RP,kətəl
train_004634,merganser,GA,mɚɡænsɚ,RP,məɡænsə
train_004635,lonely,GA,loʊnli,NZ,lɐʉnli
train_004636,emphysema,GA,ɛmfɪsimə,RP,ɛmfɪsimə
train_004637,purl,GA,pɝl,RP,pɜl
train_004638,gracile,GA,ɡɹæsaɪl,RP,ɡɹæsaɪl
train_004639,settler,RP,sɛtlə,GA,sɛtlɚ
train_004640,ham,RP,hæm,NZ,hɛm
train_004641,mutualism,RP,mjutʃʊəlɪzm̩,GA,mjut͡ʃuəlɪzm̩
train_004642,destructive,RP,dɪstɹʌktɪv,AU,dɪstɹɐktɪv
train_004643,guacamole,GA,ɡwɑkəmoli,AU,ɡwɔkəməʉli
train_004644,salience,AU,sæɪliəns,RP,seɪliəns
train_004645,nary,RP,nɛəɹi,AU,neɹi
train_004646,cartography,AU,kɐɹtɔɡɹəfɪi̯,NZ,kɐɹtɔɡɹɘfɪi̯
train_004647,scrutiny,RP,skɹutɪni,NZ,skɹʉtəni
train_004648,participate,GA,pɑɹtɪsəpeɪt,RP,pɑtɪsɪpeɪt
train_004649,mitosis,RP,maɪtəʊsɪs,GA,maɪtoʊsɪs
train_004650,desiccate,RP,dɛsɪkeɪt,GA,dɛsɪkeɪt
train_004651,shareholder,NZ,ʃeəhɐʉldəɹ,RP,ʃɛəhəʊldəɹ
train_004652,over,NZ,ɐʉ̯və,GA,oʊ̯vɚ
train_004653,malarial,GA,məlɛɹiəl,RP,məlɛəɹiəl
train_004654,easier,RP,iziə,GA,iziɚ
train_004655,laboratory,RP,ləbɒɹətəɹi,NZ,ləbɔɹətɹi
train_004656,ostracize,RP,ɒstɹəsaɪz,GA,ɑstɹəsaɪz
train_004657,indolence,GA,ɪndl̩əns,RP,ɪndələns
train_004658,mainstream,GA,meɪnstɹim,RP,meɪnstɹim
train_004659,wag,NZ,wɛɡ,AU,wæɡ
train_004660,episode,GA,ɛpəsoʊd,RP,ɛpɪsəʊd
train_004661,earthquake,RP,ɜθkweɪk,GA,ɝθkweɪk
train_004662,examination,GA,ɪɡzæməneɪʃən,RP,ɪɡzæmɪneɪʃən
train_004663,obedient,GA,əbidiənt,RP,əbidɪənt
train_004664,interstitial,RP,ɪntəstɪʃəl,GA,ɪntəɹstɪʃəl
train_004665,pedagogic,RP,pɛdəɡɒd͡ʒɪk,GA,pɛdəɡɑd͡ʒɪk
train_004666,classical,RP,klæsɪkəl,NZ,klɛsɪkəl
train_004667,sketch,NZ,ske̝t͡ʃ,RP,skɛt͡ʃ
train_004668,swerve,RP,swɜv,GA,swɝv
train_004669,sack,NZ,sɛk,RP,sæk
train_004670,centralization,AU,sentɹəlɑezæɪʃən,NZ,sentɹəlaɪzæɪʃən
train_004671,shortcoming,NZ,ʃotkɐməŋ,RP,ʃɔtkʌmɪŋ
train_004672,clout,GA,klaʊt,NZ,klæʊt
train_004673,nasal,AU,næɪzəl,RP,neɪzəl
train_004674,pollination,RP,pɒlɪneɪʃən,AU,pɔlənæɪʃən
train_004675,adopter,RP,ədɒptə,GA,ədɑptɚ
train_004676,bears,NZ,beəz,AU,bez
train_004677,warrior,GA,wɔɹiɚ,RP,wɒɹiə
train_004678,lonely,GA,loʊnli,AU,ləʉnli
train_004679,ethereal,RP,ɪθɪəɹɪəl,AU,iθɪə̯riəl
train_004680,scopophilia,RP,skɒpəʊfɪliə,GA,skɑpoʊfɪliə
train_004681,crypto,GA,kɹɪptoʊ,RP,kɹɪptəʊ
train_004682,palace,NZ,pɛləs,GA,pæləs
train_004683,vary,RP,vɛəɹi,AU,veɹi
train_004684,disposal,GA,dɪspoʊzəl,RP,dɪspəʊzəl
train_004685,epicentre,RP,ɛpɪsɛntə,GA,ɛpɪsɛntɚ
train_004686,unbroken,RP,ʌnbɹəʊkn̩,GA,ʌnbɹoʊkn̩
train_004687,antagonist,RP,æntæɡənɪst,GA,æntæɡənɪst
train_004688,deletion,GA,dɪliʃən,AU,dɪliʃən
train_004689,fearful,NZ,fiəfəl,GA,fɪɹfəl
train_004690,bespoke,NZ,bəspɐʉk,GA,bɪspəʊk
train_004691,quality,NZ,kwɒləti,GA,kwɑləti
train_004692,desperate,NZ,despəɹət,AU,despəɹɪt
train_004693,megadeath,GA,mɛɡədɛθ,RP,mɛɡədɛθ
train_004694,bamboozle,GA,bæmbuzl̩,RP,bæmbuzl̩
train_004695,chronological,AU,kɹɔnəlɔd͡ʒɪkəl,RP,kɹɒnəlɒd͡ʒɪkəl
train_004696,sand,RP,sænd,AU,sænd
train_004697,misericord,RP,mɪzɛɹɪkɔd,GA,mɪzɛɹɪkɔɹd
train_004698,entrench,NZ,əntɹent͡ʃ,AU,ɪntɹent͡ʃ
train_004699,spam,NZ,spɛm,AU,spæm
train_004700,refute,AU,ɹɪfjʉt,GA,ɹɪfjut
